feature,importance
order_country_Malasia,6.925090694304333e-05
order_country_Canada,6.906044293678434e-05
product_name_The North Face Women's Recon Backpack,6.83665511828595e-05
order_country_Filipinas,6.8354906776485e-05
department_name_Discs Shop,6.733193626180701e-05
customer_state_CT,6.699596889728073e-05
order_country_Thailand,6.697184446015846e-05
category_name_Girls' Apparel,6.588232304017163e-05
product_name_CDs of rock,6.432066444563256e-05
product_name_LIJA Women's Eyelet Sleeveless Golf Polo,6.28832151710534e-05
order_country_South Korea,6.200690007290429e-05
order_country_Benin,6.149997165270186e-05
order_country_Cameroon,6.081973599957087e-05
order_country_Saudi Arabia,6.0419207299112106e-05
order_country_Vietnam,6.002901167472801e-05
customer_state_NM,5.9557049164634135e-05
category_name_Kids' Golf Clubs,5.938528551108953e-05
category_name_Accessories,5.903173740683539e-05
category_name_Computers,5.8755607792570636e-05
order_region_Central Asia,5.856108903218017e-05
order_country_Singapore,5.841285361636886e-05
order_country_Hong Kong,5.688643735059312e-05
order_country_Jamaica,5.655518547986604e-05
product_name_Bridgestone e6 Straight Distance NFL Tennesse,5.6257281334769426e-05
order_country_Japan,5.589806851673014e-05
product_name_Nike Women's Tempo Shorts,5.552965545662934e-05
category_name_Golf Gloves,5.452679535603459e-05
product_name_Summer dresses,5.389306141815817e-05
category_name_Cameras,5.275521504563926e-05
product_name_DVDs,5.208508733716495e-05
product_name_Dell Laptop,5.118486830831435e-05
order_country_Marfil Coast,5.113380615869818e-05
order_country_Lithuania,5.041494420623734e-05
category_name_Hunting & Shooting,5.027227470180231e-05
product_name_Fighting video games,4.900688247500642e-05
product_name_Bridgestone e6 Straight Distance NFL San Dieg,4.8986520122996994e-05
category_name_Hockey,4.8318251898056525e-05
category_name_Garden,4.8113204784808494e-05
category_name_Trade-In,4.7223967203046994e-05
product_name_Hirzl Men's Hybrid Golf Glove,4.6864583461174744e-05
order_country_Pakistan,4.644358034430325e-05
category_name_Books,4.6349968544934805e-05
order_country_Iraq,4.586576462315415e-05
order_country_Argelia,4.553438362883748e-05
customer_state_LA,4.5180090769593364e-05
product_name_Industrial consumer electronics,4.507416423438389e-05
customer_state_WI,4.5057708748839876e-05
category_name_Toys,4.5017127725050486e-05
category_name_Men's Clothing,4.496831360831027e-05
product_name_Top Flite Women's 2014 XL Hybrid,4.451284108514164e-05
order_country_Papua New Guinea,4.344726724005157e-05
product_name_Children's heaters,4.343002521125989e-05
customer_state_KY,4.339451440304389e-05
product_name_Merrell Men's All Out Flash Trail Running Sho,4.3392439273688666e-05
product_name_Toys,4.312910344937802e-05
category_name_Fitness Accessories,4.263738394366713e-05
category_name_Boxing & MMA,4.1704455149874325e-05
product_name_Lawn mower,4.168209637143524e-05
category_name_Children's Clothing,4.1429645160547665e-05
customer_state_KS,4.1343486497271484e-05
order_country_Turkmenistan,4.063533607662225e-05
product_name_Sports Books,4.046122598228293e-05
product_name_Baby sweater,4.027634211217806e-05
order_country_Haiti,4.009988109436209e-05
order_country_Uzbekistan,3.941156288218481e-05
customer_state_MN,3.884515075471782e-05
order_country_Romania,3.8685815959433056e-05
category_name_Music,3.864314943457934e-05
product_name_adidas Youth Germany Black/Red Away Match Soc,3.804808396849271e-05
order_country_Kenya,3.765944756592869e-05
